Ki (nM)
4.0943445622221
4.143134726391533
4.1588830833596715
4.1588830833596715
4.1588830833596715
4.219507705176107
4.2626798770413155
4.283586561860629
4.290459441148391
4.30406509320417
4.330733340286331
4.3694478524670215
4.382026634673881
4.382026634673881
4.382026634673881
4.430816798843313
4.430816798843313
4.430816798843313
4.442651256490317
4.465908118654584
4.477336814478207
4.477336814478207
4.5217885770490405
4.5217885770490405
4.553876891600541
4.553876891600541
4.59511985013459
4.634728988229636
4.634728988229636
4.6443908991413725
4.663439094112067
4.663439094112067
4.672828834461906
4.672828834461906
4.68213122712422
4.68213122712422
4.700480365792417
4.709530201312334
4.718498871295094
4.727387818712341
4.7535901911063645
4.762173934797756
4.762173934797756
4.77912349311153
4.795790545596741
4.8283137373023015
4.836281906951478
4.867534450455582
4.867534450455582
4.875197323201151
4.875197323201151
4.9344739331306915
4.941642422609304
4.955827057601261
4.969813299576001
4.990432586778736
5.0106352940962555
5.0238805208462765
5.030437921392435
5.043425116919247
5.1647859739235145
5.176149732573829
5.176149732573829
5.187385805840755
5.209486152841421
5.220355825078324
5.247024072160486
5.25227342804663
5.3230099791384085
5.365976015021851
5.384495062789089
5.449750070308246
5.459585514144159
5.488937726156687
5.488937726156687
5.497168225293202
5.529429087511423
5.560681631015528
5.568344503761097
5.579729825986222
5.58724865840025
5.659482215759621
5.756691130311603
5.783825182329737
5.786897381366708
5.82600010738045
5.849324779946859
5.8664680569332965
5.8805329864007
5.8805329864007
5.932245187448011
5.955837369464831
5.968707559985366
6.008813185442595
6.008813185442595
6.042632833682381
6.068425588244111
6.082218910376446
6.0844994130751715
6.131226489483141
6.148468295917647
6.214608098422191
6.214608098422191
6.244166900663736
6.263398262591624
6.3784261836515865
6.437751649736401
6.45833828334479
6.4692503167957724
6.489204931325317
6.543911845564792
6.555356891810665
6.608000625296087
6.630683385642372
6.646390514847729
6.654152520183219
6.729824070489475
6.732449057082087
6.756932389247553
6.792344427470809
6.864952156656828
